"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"f5473672b13d00813170d77e7c13d9b8056dac442314fcab5b6aa9ed0c6641eebefce133b8e644b0c654d34afa2c146febdb402485d8f385118f614e12ac6b29",,"2025-05-19T09:55:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T10:00:00.000","ROAD ENGINEERING/SURFACE/MARKING DEFECTS","NOT APPLICABLE","2600","W","VAN BUREN ST","1125",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","3","0","9","2","5","41.8761436054","-87.6914769611","POINT (-87.691476961092 41.876143605447)"
"767ef896a35b08b387e2725726dc53534a1f12d5a37ee8d1435243b5010c4b1411d02c9443dc2bdd7ace274a21af6e47705762c5ec50c680d08515f2e313016a",,"2025-05-19T09:46:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-19T09:57:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3225","S","WESTERN AVE","912",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","2","5","41.834884847","-87.6844107098","POINT (-87.684410709816 41.834884847016)"
"5ebb3592989fa6f7ff530d9a119a4a971c788dc868db339fa5fdc5487839fc19795e8ae42ddac73429dd38fb51046a73ac00cf64c645fa44250babc62d3187ff",,"2025-05-19T09:31:00.000","30","UNKNOWN","UNKNOWN","CLOUDY/OVERCAST","DUSK","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T09:31:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FAILING TO REDUCE SPEED TO AVOID CRASH","4706","N","MILWAUKEE AVE","1623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","2","5","41.9657434476","-87.7590831691","POINT (-87.759083169086 41.965743447635)"
"0dd44ca557f1770e01f3281b624f2466eac9a362018b57d5d5d7a86b4884eb36741219a332af13c07392c3ebbcb2f4c11b5d28771dc5060d7bb2ad3812cfefc1",,"2025-05-19T09:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T09:45:00.000","NOT APPLICABLE","NOT APPLICABLE","8316","S","JEFFERY BLVD","414",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","2","5","41.7443414791","-87.5760000998","POINT (-87.576000099798 41.74434147911)"
"9279ad8e269350aaeda6c24a105a61b632c4a91123a93cd3d25e3632f5ffaeb26470164c21bb0d0a80bcf9538355c2df9490c2d8d5e7be1d2661f166acc24fcd",,"2025-05-19T09:15:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T09:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4030","S","ASHLAND AVE","924",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","2","5","41.8199441805","-87.6653868039","POINT (-87.665386803936 41.819944180513)"
"0efc3092f70fb0f80a28dd6f1868d957183ae402f2ed4c6ef3d25fba352877efc9a9587e7219205c92d9c780aa3abd5f6a4d6aedd933f37026cd3894a3deda9b",,"2025-05-19T09:00:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-05-19T14:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4405","W","FULTON ST","1113",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","2","5","41.8852620457","-87.7359004315","POINT (-87.735900431471 41.885262045655)"
"7bbd8a83a75460e8642a278e5d942e7c68cb4b6283ab4813f409f5ec0ed63377294446f758b6ca414dc510316b57e12704e0fbc25b52d5ebd80ebaab5e3d2c7e",,"2025-05-19T08:50:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-05-19T10:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1503","S","KEDZIE AVE","1022",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","2","5","41.8612152663","-87.7053743065","POINT (-87.705374306462 41.861215266278)"
"4a6ab8142369946440d9c9014f84acd3aff5af39438d9db23a4e3104ec6fe1de7c2338e445ffd64b35ac298e4315b50c34f16e63ce5d4d8c53f267e717ecd91a",,"2025-05-19T08:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$500 OR LESS","2025-05-19T08:46:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER LANE USAGE","935","W","CHICAGO AVE","1214",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","2","5","41.8962261353","-87.6511551495","POINT (-87.651155149547 41.896226135283)"
"b9522f2bb9710c2b4bb1a6c8e87c164b8a30849d681275b44481235a2e5e9b379a403ddaa9e60edab60bd78a723ac670834f4f9045df48aa4f159ca7dac222ac",,"2025-05-19T08:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T12:48:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)","6250","N","SHERIDAN RD","2433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","2","5","41.996103554","-87.6557184747","POINT (-87.655718474737 41.996103553958)"
"f6352b766edc0f54bdfb4a3cb81b3ccf63d60d083f50f37651bcdcc26cc635f580dc0c8998269b6925d9ce5fe474f88005e33611e989f1dcfe2b8eeff517ce17",,"2025-05-19T08:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN",,"NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2025-05-19T09:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3201","W","BELMONT AVE","1412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","2","5","41.9392210489","-87.7077146023","POINT (-87.707714602329 41.939221048898)"
"c0c29f68918e8ccfae892723d8087df70626bd98a544b607c4bf9b0ff074751b9b2365db11214b5e9a3e7c7d6300b2e8ced81e310bc7cb1ae121ec66ebc53fcb",,"2025-05-19T08:34:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-19T08:34:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","816","S","PULASKI RD","1132",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","0","0","8","2","5","41.8703429552","-87.7254753154","POINT (-87.725475315391 41.870342955245)"
"1e1b7c446618ad57adc8e00dd17e7ccfcb9be3b97cf413b94e409631e72f699eee731ff04af15b2d50b39a037a20ce1d02d1073bcb9b9480f6b932c1fd95c678",,"2025-05-19T08:30:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-19T08:35:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5215","W","WABANSIA AVE","2532",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","0","0","8","2","5","41.9112188982","-87.756379164","POINT (-87.756379164009 41.911218898231)"
"d69ca0f2e08e050050568d7c9dff48369c5ece45c2ded61d19434ca53a841a8c99686f62c339efc2dde017c3328e59a8da7af19a52e80184fb0d80f542e3e9da",,"2025-05-19T08:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$500 OR LESS","2025-05-19T08:52:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","4700","N","CENTRAL AVE","1622",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","8","2","5","41.9659788389","-87.7675675067","POINT (-87.767567506689 41.965978838883)"
"bc5a44ec9a0f45e2c1e9555a90889e6f33d9999d81f31851b48b0a2e435b7c955b9e6a9ae14a533252ab8511601528ec247fe52cee410db9b72a2d915d7f968a",,"2025-05-19T08:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-19T08:23:00.000","PHYSICAL CONDITION OF DRIVER","UNABLE TO DETERMINE","3343","S","UNION AVE","915",,,,,,,"3","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","8","2","5","41.8332993939","-87.6435842751","POINT (-87.64358427505 41.833299393857)"
"e6627352447556e37ee3953664518c98fd27adf18a2f3cedbbfeec52b5c3b0df6705d2361cedc6f29b38e6b4218cacf8e165a79bf2b2692b87ac88c28131b489","Y","2025-05-19T08:20:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDESTRIAN","ALLEY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2025-05-19T08:36:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6440","W","DIVERSEY AVE","2511",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","8","2","5","41.9310753498","-87.7873666211","POINT (-87.787366621095 41.931075349793)"
"e9b37fb2716bb8c8510267d05342ba63df37e291bb95425ad69fcfbf119e70f24c0767f7c255859348f41d3fbc089b391e37cef842c7ca5fc9ff9daee53f4077",,"2025-05-19T08:20:00.000","25","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-19T08:21:00.000","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)","NOT APPLICABLE","1649","E","82ND ST","414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","2","5","41.7459418627","-87.5834317159","POINT (-87.583431715907 41.745941862745)"
"cb3213bcd6c1841ccce768553e01fed1deee9c1c3d2f7c27df2591091bcf0064c87349e5ad811c67c637a31a6744f61aa2c42789e32bf646174b9818f5a117c1",,"2025-05-19T08:18:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T11:10:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","7500","S","VINCENNES AVE","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","2","5","41.7581455263","-87.6315247504","POINT (-87.631524750352 41.758145526339)"
"553cb2a24fdf3544bfd57680b177375c8ed0cf5b6dca0232db3ed6e7b11fbe0cdc73a34ece609bdbe7474fffd99ac6d36a17f425a5a13d558fe6c617aa021b35","Y","2025-05-19T08:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T08:18:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4438","W","WRIGHTWOOD AVE","2524",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","2","5","41.9287505281","-87.7382784555","POINT (-87.738278455487 41.928750528128)"
"c13d5e17e2aa75063faac233d8e543e9d47ccd88a34ed64723f6587285b5133d11756b877ed2ed5844d0870a3cb41e300abe23ea87bff62a99339431b9e6853c",,"2025-05-19T08:14:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","PEDESTRIAN","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-19T08:26:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2200","N","CICERO AVE","2522",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","8","2","5","41.920673812","-87.7463594055","POINT (-87.746359405534 41.920673812039)"
"fe13f70264e33ea6431f9a8395c70c19b99f4f21f2f743f75c4b17a22f503e31dc291b8628b36c4957c601ec48717f333a2094304b68099b276cdec18f439c5b",,"2025-05-19T08:13:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","OTHER","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2025-05-19T08:20:00.000","ROAD CONSTRUCTION/MAINTENANCE","ROAD CONSTRUCTION/MAINTENANCE","1522","W","BRYN MAWR AVE","2013",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","2","5","41.9836025601","-87.66845444","POINT (-87.668454439976 41.983602560076)"
"1cea562838faa78bad94329c76fdd9cf1ce03738cad4b058cc842c3f1567acd42886e91fbc8671f2e0e5cee499d966ddf745ae196df7c2d8cf9f5e24a0cef93a",,"2025-05-19T08:10:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T09:08:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","5235","W","LELAND AVE","1623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","2","5","41.9655001492","-87.7590150098","POINT (-87.759015009807 41.965500149162)"
"c49b498cd6afc7502f69ef7bb21187312a99eafd8d2e24bc5a336120113ed35bdc3579fa035575f40299b56a4ba0f6aabff187aa2d9b21bbf2c7fdebee40becf",,"2025-05-19T08:10:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR TO FRONT","TRAFFIC ROUTE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T13:21:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","6700","S","DR MARTIN LUTHER KING JR DR","322",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","6","0","8","2","5","41.7729100339","-87.6155947054","POINT (-87.615594705433 41.772910033936)"
"d665060c127b110031764e6f4fa5230f8cfb839c27b609ac539fca4ae8b69d7bc1dff4cfcf7d30a3c1aad15f2575654e736cca7e4f54ba0b6f8b2b7ab151d35c",,"2025-05-19T08:10:00.000","30","NO CONTROLS","UNKNOWN","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T12:30:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","4757","W","FOSTER AVE","1712",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","8","2","5","41.9752324429","-87.7478768651","POINT (-87.747876865081 41.975232442887)"
"1cbcddb3baa3f5f80eb6b05ea03b970464b8e987ec841a2b44616604cf3867006d1ecb06f3b9c6f379b189c84b6d6238a1cb7efd029c3277b3e38a2562f0fd2a",,"2025-05-19T08:00:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T09:40:00.000","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)","RELATED TO BUS STOP","5500","N","CLARK ST","2012",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","2","5","41.9817056214","-87.6685809176","POINT (-87.668580917559 41.981705621386)"
"520b561b1e43f69d02b84006da0324eb5438ca238b6822257dbad730a06f2755768f5dd476e41dad2093679d8882a9ddf2dda35a2e2783635cdb3bc1e3254651",,"2025-05-19T08:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T08:01:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","627","N","MICHIGAN AVE","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","2","5","41.8933784949","-87.624067721","POINT (-87.62406772102 41.893378494908)"
"5fe30b95f12e5bc08529f339e00e77438ac62abb74369848e6e853d7ed975994f38ce5f61cc591fd926d31c362d85276fa2c1bf9a0582010ecbc42bcd37010b7",,"2025-05-19T08:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T09:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3443","S","ARCHER AVE","912",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","2","5","41.8311947153","-87.6761015592","POINT (-87.676101559245 41.83119471529)"
"e4ad7ed4aabd7d38192b1f31c8a1f39a2249ed90a12175d7ffd49f714ce0970a2cf1b7f7dce2430729c5700c6cc13c9d195b608b12035f99476b99745f35b047",,"2025-05-19T08:00:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","OTHER","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T09:05:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4725","S","DREXEL BLVD","222",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","2","5","41.8087986543","-87.6037329569","POINT (-87.603732956863 41.808798654307)"
"fa3510b16c03f1dde619f5ca0474673052638545edf6c3dfe339c89a7132c15c8112e3c1ed3317cb427098f2f9ee734264e0b94f535d4ff8ebfe68ed570cc683",,"2025-05-19T07:55:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T15:49:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER OVERTAKING/PASSING","3200","W","CERMAK RD","1022",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","7","2","5","41.8518740398","-87.7053183263","POINT (-87.705318326267 41.851874039784)"
"630bb8253e66db7e426f6fb1339e6b7ce97fbaf4dff8410094aa47f1042861c9b12e022945df7dedc264a07affa73e5b0d5289137d4a12899f64468ca677e6e9",,"2025-05-19T07:53:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","REAR TO FRONT","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN",,"NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-19T07:56:00.000","IMPROPER BACKING","OBSTRUCTED CROSSWALKS","1607","W","THORNDALE AVE","2012",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","8","0","7","2","5","41.9883063213","-87.6701863136","POINT (-87.67018631355 41.988306321321)"
"17a01f1e39770bc9c91b8616490a521827412a907834c2f750f36f01e4faf9ed93c30fa33bcd286eb355361ff28fa3df1bf36b119b8b284c344a6de916d90ff1",,"2025-05-19T07:52:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDESTRIAN","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"N","$500 OR LESS","2025-05-19T08:01:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7109","S","JEFFERY BLVD","333",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","7","2","5","41.7658164158","-87.5761454752","POINT (-87.576145475166 41.765816415803)"
"cdefc223494af51e2b1f950915f67d8add6d76276b379992eccaccceeb88856fc560df5852f0a75a58ae5e67eecf48e1887d9ede32d7454f7d6580efa52fbc96",,"2025-05-19T07:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T08:47:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","400","S","DAMEN AVE","1225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","7","2","5","41.8761861666","-87.6766739725","POINT (-87.67667397249 41.876186166555)"
"a5bec876e531455b56b25cfb6cd4185079c5c75129580122e3459cb8c8e4c570deb45c4a54ce9e00037c64270f3bd0110e90d8a5c7834a5d5f1e21fdfbfbbc3d",,"2025-05-19T07:47:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PEDALCYCLIST","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2025-05-19T07:56:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","334","N","GREEN ST","1214",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","7","2","5","41.8877870243","-87.6488376499","POINT (-87.648837649871 41.887787024342)"
"00687f8e8c790aaae756c08586e7bc0251c4a9962a6f829c486215ee832cac717906c1c7f634d4a70a89aef5bbe9832be5c90f6150c19f0922bb6917757c8cf8",,"2025-05-19T07:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-19T13:05:00.000","IMPROPER OVERTAKING/PASSING","FAILING TO YIELD RIGHT-OF-WAY","3195","W","CERMAK RD","1033",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","2","5","41.8516562922","-87.7051908856","POINT (-87.705190885558 41.85165629222)"
"54338b049cf3c0aa7bc185c72b26866281f03aa1367fab199fefcc4f4ace038a16bd9955b48eafc8704de6c82a7e8cafba29a58a97118c468de47f1f8c77c328",,"2025-05-19T07:40:00.000","30","TRAFFIC SIGNAL","OTHER","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-19T10:11:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","1","E","75TH ST","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","2","5","41.758074111","-87.6246716584","POINT (-87.624671658352 41.758074110978)"
"13c50d4c3fe35a683db4ff548933f0f766f7873c1f7fdbbdf7430633a3513f33567866d3a347039d6e11927c056feb533b1036a0581aa8cee0a0d9f3b6bbc73b",,"2025-05-19T07:35:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-19T07:46:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO REDUCE SPEED TO AVOID CRASH","3500","W","51ST ST","821",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","7","2","5","41.8008242048","-87.7112476266","POINT (-87.711247626634 41.800824204805)"
